page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  22   887 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  22   888 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  22   889 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   890 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   891 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   892 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   893 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   894 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   895 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   896 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   897 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   898 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   899 image      72    72  icc     3   8  jpeg   no       452  0   150   150 1362B 8.8%
  22   900 smask      72    72  gray    1   8  image  no       452  0   150   150  602B  12%
  22   901 image     174   285  icc     3   8  jpeg   no      1334  0   133   133 5243B 3.5%
  22   902 image     174   285  icc     3   8  jpeg   no      1334  0   133   133 5243B 3.5%
  23   903 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  23   904 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  23   905 image     134    17  icc     3   8  jpeg   no       434  0   150   148 1071B  16%
  23   906 smask     134    17  gray    1   8  image  no       434  0   150   148  510B  22%
  23   907 image    1672   439  icc     3   8  jpeg   no      1345  0   150   150 3718B 0.2%
  23   908 smask    1672   439  gray    1   8  jpeg   no      1345  0   150   150 3256B 0.4%
  23   909 image      53    53  icc     3   8  jpeg   no      1348  0   150   150  976B  12%
  23   910 smask      72    72  gray    1   8  image  no      1348  0   203   203  602B  12%
  23   911 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  23   912 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  23   913 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  23   914 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  23   915 image    1670  1173  icc     3   8  jpeg   no      1354  0   150   150 17.6K 0.3%
  23   916 smask    1670  1173  gray    1   8  jpeg   no      1354  0   150   150 18.9K 1.0%
  23   917 image     756   756  icc     3   8  jpeg   no      1360  0   121   121 19.5K 1.2%
  23   918 smask     756   756  gray    1   8  jpeg   no      1360  0   121   121 7203B 1.3%
  23   919 image     633   356  icc     3   8  jpeg   no      1366  0   131   131 14.8K 2.2%
  23   920 smask     633   356  gray    1   8  jpeg   no      1366  0   131   131 6160B 2.7%
  23   921 image     507   285  icc     3   8  jpeg   no      1374  0   127   126 9043B 2.1%
  23   922 smask     507   285  gray    1   8  jpeg   no      1374  0   127   126 3681B 2.5%
  23   923 image     756   756  icc     3   8  jpeg   no      1398  0   112   112 19.5K 1.2%
  23   924 smask     756   756  gray    1   8  jpeg   no      1398  0   112   112 5868B 1.0%
  23   925 image     840   840  icc     3   8  jpeg   no      1404  0   118   118 24.6K 1.2%
  23   926 smask     840   840  gray    1   8  jpeg   no      1404  0   118   118 7175B 1.0%
  23   927 image     840   840  icc     3   8  jpeg   no      1404  0   118   118 24.6K 1.2%
  23   928 smask     840   840  gray    1   8  jpeg   no      1404  0   118   118 7175B 1.0%
  24   929 image    1281   990  icc     3   8  jpeg   no      1414  0   116   116 37.3K 1.0%
  24   930 image    1650  1248  icc     3   8  jpeg   no       399  0   150   150  723B 0.0%
  24   931 smask    1650  1248  gray    1   8  jpeg   no       399  0   150   150  810B 0.0%
  24   932 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  24   933 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  24   934 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  24   935 image     956   216  icc     3   8  jpeg   no      1422  0   150   150 12.6K 2.1%
  24   936 smask     956   216  gray    1   8  jpeg   no      1422  0   150   150 12.2K 6.0%
  25   937 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  25   938 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  25   939 image    1670  1173  icc     3   8  jpeg   no      1434  0   150   150 4187B 0.1%
  25   940 smask    1670  1173  gray    1   8  jpeg   no      1434  0   150   150 7213B 0.4%
  25   941 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   942 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   943 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   944 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   945 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   946 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   947 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   948 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   949 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   950 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   951 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  25   952 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  25   953 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25   954 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25   955 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25   956 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25   957 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25   958 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25   959 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25   960 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25   961 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25   962 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25   963 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25   964 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25   965 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25   966 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25   967 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25   968 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25   969 image      67    67  icc     3   8  jpeg   no      1458  0   150   150 1171B 8.7%
  25   970 smask      67    67  gray    1   8  image  no      1458  0   150   150  571B  13%
  25   971 image      67    67  icc     3   8  jpeg   no      1458  0   150   150 1171B 8.7%
  25   972 smask      67    67  gray    1   8  image  no      1458  0   150   150  571B  13%
  25   973 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25   974 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25   975 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25   976 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25   977 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25   978 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25   979 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25   980 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25   981 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25   982 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25   983 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25   984 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25   985 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25   986 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25   987 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25   988 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25   989 image      52    52  icc     3   8  jpeg   no      1464  0   151   151  911B  11%
  25   990 smask      52    52  gray    1   8  image  no      1464  0   151   151  332B  12%
  25   991 image      67    67  icc     3   8  jpeg   no      1458  0   150   150 1171B 8.7%
  25   992 smask      67    67  gray    1   8  image  no      1458  0   150   150  571B  13%
  25   993 image      67    67  icc     3   8  jpeg   no      1458  0   150   150 1171B 8.7%
  25   994 smask      67    67  gray    1   8  image  no      1458  0   150   150  571B  13%
  25   995 image      52    52  icc     3   8  jpeg   no      1467  0   151   151  850B  10%
  25   996 smask      52    52  gray    1   8  image  no      1467  0   151   151  332B  12%
  25   997 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25   998 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25   999 image      67    67  icc     3   8  jpeg   no      1446  0   150   150 1215B 9.0%
  25  1000 smask      67    67  gray    1   8  image  no      1446  0   150   150  571B  13%
  25  1001 image      52    52  icc     3   8  jpeg   no      1470  0   151   151  862B  11%
  25  1002 smask      52    52  gray    1   8  image  no      1470  0   151   151  332B  12%
  25  1003 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25  1004 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25  1005 image      67    67  icc     3   8  jpeg   no      1449  0   150   150 1163B 8.6%
  25  1006 smask      67    67  gray    1   8  image  no      1449  0   150   150  571B  13%
  25  1007 image      52    52  icc     3   8  jpeg   no      1473  0   151   151  928B  11%
  25  1008 smask      52    52  gray    1   8  image  no      1473  0   151   151  332B  12%
  25  1009 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25  1010 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25  1011 image      67    67  icc     3   8  jpeg   no      1452  0   150   150 1157B 8.6%
  25  1012 smask      67    67  gray    1   8  image  no      1452  0   150   150  571B  13%
  25  1013 image      52    52  icc     3   8  jpeg   no      1476  0   151   151  880B  11%
  25  1014 smask      52    52  gray    1   8  image  no      1476  0   151   151  332B  12%
  25  1015 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25  1016 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25  1017 image      67    67  icc     3   8  jpeg   no      1455  0   150   150 1377B  10%
  25  1018 smask      67    67  gray    1   8  image  no      1455  0   150   150  571B  13%
  25  1019 image      67    67  icc     3   8  jpeg   no      1479  0   150   150 1170B 8.7%
  25  1020 smask      67    67  gray    1   8  image  no      1479  0   150   150  571B  13%
  25  1021 image      67    67  icc     3   8  jpeg   no      1479  0   150   150 1170B 8.7%
  25  1022 smask      67    67  gray    1   8  image  no      1479  0   150   150  571B  13%
  26  1023 image    1166   303  icc     3   8  jpeg   no       428  0   150   150 2730B 0.3%
  26  1024 smask    1166   303  gray    1   8  image  no       428  0   150   150 2553B 0.7%
  26  1025 image    1670  1173  icc     3   8  jpeg   no      1507  0   150   150 3946B 0.1%
  26  1026 smask    1670  1173  gray    1   8  jpeg   no      1507  0   150   150 6360B 0.3%
  26  1027 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
  26  1028 smask    1155   893  gray    1   8  jpeg   no      1440  0   115   115 12.9K 1.3%
  26  1029 image    1155   893  icc     3   8  jpeg   no      1440  0   115   115 28.1K 0.9%
